OurAirports_name,icao,iata,countryLabel,lat,lon,filename
Palanga International Airport,EYPA,PLQ,Lithuania,55.97333333,21.09388889,mapbox_55.97333333_21.09388889_513.png
Vilnius International Airport,EYVI,VNO,Lithuania,54.63694444,25.28777778,mapbox_54.63694444_25.28777778_514.png
Luxembourg-Findel International Airport,ELLX,LUX,Luxembourg,49.62333333,6.204444444,mapbox_49.62333333_6.204444444_517.png
Amborovy Airport,FMNM,MJN,Madagascar,-15.666583,46.351083,mapbox_-15.666583_46.351083_518.png
Toamasina Ambalamanasy Airport,FMMT,TMM,Madagascar,-18.115833,49.393333,mapbox_-18.115833_49.393333_523.png
Chileka International Airport,FWCL,BLZ,Malawi,-15.679797,34.967592,mapbox_-15.679797_34.967592_528.png
Kamuzu International Airport,FWKI,LLW,Malawi,-13.78916667,33.78083333,mapbox_-13.78916667_33.78083333_530.png
Kota Kinabalu International Airport,WBKK,BKI,Malaysia,5.944722222,116.0530556,mapbox_5.944722222_116.0530556_531.png
Kuala Lumpur International Airport,WMKK,KUL,Malaysia,2.745556,101.709722,mapbox_2.745556_101.709722_532.png
Kuching International Airport,WBGG,KCH,Malaysia,1.484444444,110.3466667,mapbox_1.484444444_110.3466667_533.png
Penang International Airport,WMKP,PEN,Malaysia,5.296944444,100.2766667,mapbox_5.296944444_100.2766667_536.png
Senai International Airport,WMKJ,JHB,Malaysia,1.642777777,103.6686111,mapbox_1.642777777_103.6686111_537.png
Gan International Airport,VRMG,GAN,Maldives,-0.693333333,73.15555556,mapbox_-0.693333333_73.15555556_539.png
Velana International Airport,VRMM,MLE,Maldives,4.191833,73.529111,mapbox_4.191833_73.529111_540.png
Modibo Keita International Airport,GABS,BKO,Mali,12.53777778,-7.943055555,mapbox_12.53777778_-7.943055555_541.png
Malta International Airport,LMML,MLA,Malta,35.8575,14.4775,mapbox_35.8575_14.4775_543.png
Marshall Islands International Airport,PKMJ,MAJ,Marshall Islands,7.068847,171.282754,mapbox_7.068847_171.282754_544.png
Atar International Airport,GQPA,ATR,Mauritania,20.50666667,-13.04305556,mapbox_20.50666667_-13.04305556_545.png
Nouakchott__umtounsy International Airport,GQNO,NKC,Mauritania,18.31,-15.96972222,mapbox_18.31_-15.96972222_546.png
Sir Seewoosagur Ramgoolam International Airport,FIMP,MRU,Mauritius,-20.43002778,57.68302222,mapbox_-20.43002778_57.68302222_547.png
Abraham González International Airport,MMCS,CJS,Mexico,31.63613333,-106.4286667,mapbox_31.63613333_-106.4286667_548.png
Mexico City Benito Juárez International Airport,MMMX,MEX,Mexico,19.436111,-99.071944,mapbox_19.436111_-99.071944_549.png
Bahías de Huatulco International Airport,MMBT,HUX,Mexico,15.77527778,-96.2625,mapbox_15.77527778_-96.2625_551.png
Cancún International Airport,MMUN,CUN,Mexico,21.036667,-86.876944,mapbox_21.036667_-86.876944_553.png
Carlos Rovirosa Pérez International Airport,MMVA,VSA,Mexico,17.995,-92.81722222,mapbox_17.995_-92.81722222_554.png
General Roberto Fierro Villalobos International Airport,MMCU,CUU,Mexico,28.702778,-105.963888,mapbox_28.702778_-105.963888_557.png
Cozumel International Airport,MMCZ,CZM,Mexico,20.515,-86.92888889,mapbox_20.515_-86.92888889_562.png
Guanajuato International Airport,MMLO,BJX,Mexico,20.99333333,-101.4808333,mapbox_20.99333333_-101.4808333_563.png
Bachigualato Federal International Airport,MMCL,CUL,Mexico,24.76444444,-107.4744444,mapbox_24.76444444_-107.4744444_565.png
General Francisco J. Mujica International Airport,MMMM,MLM,Mexico,19.84972222,-101.0252778,mapbox_19.84972222_-101.0252778_567.png
General Heriberto Jara International Airport,MMVR,VER,Mexico,19.14583333,-96.18722222,mapbox_19.14583333_-96.18722222_570.png
General Ignacio L. Pesqueira International Airport,MMHO,HMO,Mexico,29.09583333,-111.0477778,mapbox_29.09583333_-111.0477778_571.png
General Juan N. _lvarez International Airport,MMAA,ACA,Mexico,16.75602778,-99.75161111,mapbox_16.75602778_-99.75161111_573.png
General Rafael Buelna International Airport,MMMZ,MZT,Mexico,23.16135556,-106.2660722,mapbox_23.16135556_-106.2660722_577.png
Guadalajara International Airport,MMGL,GDL,Mexico,20.521837,-103.311145,mapbox_20.521837_-103.311145_580.png
Hermanos Serdán International Airport,MMPB,PBC,Mexico,19.15805556,-98.37138889,mapbox_19.15805556_-98.37138889_581.png
Ixtapa-Zihuatanejo International Airport,MMZH,ZIH,Mexico,17.60138889,-101.4602778,mapbox_17.60138889_-101.4602778_583.png
Aguascalientes International Airport,MMAS,AGU,Mexico,21.7011198,-102.3145774,mapbox_21.7011198_-102.3145774_584.png
Puerto Vallarta International Airport,MMPR,PVR,Mexico,20.68,-105.2541667,mapbox_20.68_-105.2541667_586.png
Loreto International Airport,MMLT,LTO,Mexico,25.98916667,-111.3483333,mapbox_25.98916667_-111.3483333_587.png
Los Cabos International Airport,MMSD,SJD,Mexico,23.15166667,-109.7208333,mapbox_23.15166667_-109.7208333_588.png
Manuel Crescencio Rejón International Airport,MMMD,MID,Mexico,20.93694444,-89.65777778,mapbox_20.93694444_-89.65777778_589.png
Monterrey International Airport,MMMY,MTY,Mexico,25.77833333,-100.1063889,mapbox_25.77833333_-100.1063889_592.png
Querétaro Intercontinental Airport,MMQT,QRO,Mexico,20.62222222,-100.1883333,mapbox_20.62222222_-100.1883333_599.png
General Abelardo L. Rodriguez International Airport,MMTJ,TIJ,Mexico,32.54083333,-116.97,mapbox_32.54083333_-116.97_604.png
Adolfo López Mateos International Airport,MMTO,TLC,Mexico,19.33694444,-99.56583333,mapbox_19.33694444_-99.56583333_605.png
Xoxocotlán International Airport,MMOX,OAX,Mexico,17,-96.72666667,mapbox_17_-96.72666667_608.png
Chi_in_u International Airport,LUKK,RMO,Moldova,46.92777778,28.93083333,mapbox_46.92777778_28.93083333_612.png
Buyant-Ukhaa International Airport,ZMUB,ULN,Mongolia,47.843056,106.766389,mapbox_47.843056_106.766389_613.png
Ulaanbaatar Chinggis Khaan International Airport,ZMCK,UBN,Mongolia,47.64338,106.81876,mapbox_47.64338_106.81876_614.png
Al Massira Airport,GMAD,AGA,Morocco,30.3225,-9.411388888,mapbox_30.3225_-9.411388888_616.png
Oujda Angads Airport,GMFO,OUD,Morocco,34.78722222,-1.923888888,mapbox_34.78722222_-1.923888888_617.png
Fes Saïss International Airport,GMFF,FEZ,Morocco,33.92722222,-4.977777777,mapbox_33.92722222_-4.977777777_618.png
Marrakesh Menara Airport,GMMX,RAK,Morocco,31.60861111,-8.040833333,mapbox_31.60861111_-8.040833333_619.png
Mohammed V International Airport,GMMN,CMN,Morocco,33.364167,-7.581667,mapbox_33.364167_-7.581667_620.png
Nador Al Aaroui International Airport,GMMW,NDR,Morocco,34.98878056,-3.028205555,mapbox_34.98878056_-3.028205555_621.png
Rabat-Salé Airport,GMME,RBA,Morocco,34.05138889,-6.751666666,mapbox_34.05138889_-6.751666666_622.png
Tangier Ibn Battuta Airport,GMTT,TNG,Morocco,35.72691667,-5.916888888,mapbox_35.72691667_-5.916888888_623.png
Sania Ramel Airport,GMTN,TTU,Morocco,35.594363,-5.319975,mapbox_35.594363_-5.319975_624.png
Beira International Airport,FQBR,BEW,Mozambique,-19.79638889,34.9075,mapbox_-19.79638889_34.9075_625.png
Tete Airport,FQTT,TET,Mozambique,-16.10805556,33.64027778,mapbox_-16.10805556_33.64027778_626.png
Maputo Airport,FQMA,MPM,Mozambique,-25.92083333,32.5725,mapbox_-25.92083333_32.5725_628.png
Nampula Airport,FQNP,APL,Mozambique,-15.10561111,39.2818,mapbox_-15.10561111_39.2818_629.png
Mandalay International Airport,VYMD,MDL,Myanmar,21.70222222,95.97805556,mapbox_21.70222222_95.97805556_631.png
Nay Pyi Taw International Airport,VYNT,NYT,Myanmar,19.61913056,96.19993889,mapbox_19.61913056_96.19993889_632.png
Yangon International Airport,VYYY,RGN,Myanmar,16.90722222,96.13305556,mapbox_16.90722222_96.13305556_633.png
Walvis Bay International Airport,FYWB,WVB,Namibia,-22.98,14.645278,mapbox_-22.98_14.645278_634.png
Hosea Kutako International Airport,FYWH,WDH,Namibia,-22.48,17.470833,mapbox_-22.48_17.470833_635.png
Pokhara International Airport,VNPR,PHH,Nepal,28.18969,84.014893,mapbox_28.18969_84.014893_637.png
Tribhuvan International Airport,VNKT,KTM,Nepal,27.69722222,85.35777778,mapbox_27.69722222_85.35777778_638.png
Amsterdam Airport Schiphol,EHAM,AMS,Netherlands,52.3081,4.764169444,mapbox_52.3081_4.764169444_639.png
Eindhoven Airport,EHEH,EIN,Netherlands,51.450556,5.374167,mapbox_51.450556_5.374167_640.png
Rotterdam The Hague Airport,EHRD,RTM,Netherlands,51.95,4.433333333,mapbox_51.95_4.433333333_643.png
Auckland International Airport,NZAA,AKL,New Zealand,-37.00805556,174.7916667,mapbox_-37.00805556_174.7916667_644.png
Christchurch International Airport,NZCH,CHC,New Zealand,-43.48944444,172.5322222,mapbox_-43.48944444_172.5322222_645.png
Queenstown Airport,NZQN,ZQN,New Zealand,-45.02111111,168.7391667,mapbox_-45.02111111_168.7391667_649.png
Wellington International Airport,NZWN,WLG,New Zealand,-41.328969,174.811682,mapbox_-41.328969_174.811682_651.png
Augusto C. Sandino (Managua) International Airport,MNMG,MGA,Nicaragua,12.14166667,-86.16896389,mapbox_12.14166667_-86.16896389_652.png
Diori Hamani International Airport,DRRN,NIM,Niger,13.48166667,2.170277777,mapbox_13.48166667_2.170277777_653.png
Akanu Ibiam International Airport,DNEN,ENU,Nigeria,6.474166666,7.561944444,mapbox_6.474166666_7.561944444_655.png
Asaba International Airport,DNAS,ABB,Nigeria,6.20305556,6.65888889,mapbox_6.20305556_6.65888889_656.png
General Tunde Idiagbon International Airport,DNIL,ILR,Nigeria,8.440555555,4.494444444,mapbox_8.440555555_4.494444444_659.png
Maiduguri International Airport,DNMA,MIU,Nigeria,11.85527778,13.08083333,mapbox_11.85527778_13.08083333_660.png
Mallam Aminu Kano International Airport,DNKN,KAN,Nigeria,12.0475,8.524444444,mapbox_12.0475_8.524444444_661.png
Murtala Muhammed International Airport,DNMM,LOS,Nigeria,6.577222222,3.321111111,mapbox_6.577222222_3.321111111_663.png
Nnamdi Azikiwe International Airport,DNAA,ABV,Nigeria,9.006805555,7.263194444,mapbox_9.006805555_7.263194444_664.png
Port Harcourt International Airport,DNPO,PHC,Nigeria,5.015277777,6.949444444,mapbox_5.015277777_6.949444444_665.png
Sadiq Abubakar III International Airport,DNSO,SKO,Nigeria,12.91611111,5.206944444,mapbox_12.91611111_5.206944444_666.png
Sir Ahmadu Bello International Airport,DNBK,,Nigeria,12.4806,4.36944,mapbox_12.4806_4.36944_667.png
Pyongyang Sunan International Airport,ZKPY,FNJ,North Korea,39.22388889,125.67,mapbox_39.22388889_125.67_669.png
"Bergen Airport, Flesland",ENBR,BGO,Norway,60.29361111,5.218061111,mapbox_60.29361111_5.218061111_672.png
Kristiansand Airport,ENCN,KRS,Norway,58.20388889,8.085,mapbox_58.20388889_8.085_673.png
Oslo-Gardermoen International Airport,ENGM,OSL,Norway,60.20277778,11.08388889,mapbox_60.20277778_11.08388889_674.png
"Sandefjord Airport, Torp",ENTO,TRF,Norway,59.18666667,10.25861111,mapbox_59.18666667_10.25861111_676.png
"Stavanger Airport, Sola",ENZV,SVG,Norway,58.87666667,5.637777777,mapbox_58.87666667_5.637777777_677.png
Tromsø Airport,ENTC,TOS,Norway,69.68138889,18.91777778,mapbox_69.68138889_18.91777778_679.png
Duqm International Airport,OODQ,DQM,Oman,19.50222222,57.63444444,mapbox_19.50222222_57.63444444_680.png
Muscat International Airport,OOMS,MCT,Oman,23.60096,58.28692,mapbox_23.60096_58.28692_681.png
Allama Iqbal International Airport,OPLA,LHE,Pakistan,31.52138889,74.4025,mapbox_31.52138889_74.4025_682.png
Bacha Khan International Airport,OPPS,PEW,Pakistan,33.99388889,71.51472222,mapbox_33.99388889_71.51472222_683.png
Faisalabad International Airport,OPFA,LYP,Pakistan,31.365,72.99472222,mapbox_31.365_72.99472222_685.png
Islamabad International Airport,OPIS,ISB,Pakistan,33.55361111,72.83472222,mapbox_33.55361111_72.83472222_687.png
Jinnah International Airport,OPKC,KHI,Pakistan,24.90666667,67.16083333,mapbox_24.90666667_67.16083333_689.png
Multan International Airport,OPMT,MUX,Pakistan,30.20333333,71.41916667,mapbox_30.20333333_71.41916667_690.png
Quetta International Airport,OPQT,UET,Pakistan,30.252145,66.93868,mapbox_30.252145_66.93868_691.png
Sialkot International Airport,OPST,SKT,Pakistan,32.53555556,74.36388889,mapbox_32.53555556_74.36388889_693.png
Turbat International Airport,OPTU,TUK,Pakistan,25.98638889,63.03027778,mapbox_25.98638889_63.03027778_694.png
Roman Tmetuchl International Airport,PTRO,ROR,Palau,7.367222222,134.5441667,mapbox_7.367222222_134.5441667_695.png
Tocumen International Airport,MPTO,PTY,Panama,9.071388888,-79.38361111,mapbox_9.071388888_-79.38361111_700.png
Port Moresby Jacksons International Airport,AYPY,POM,Papua New Guinea,-9.443333333,147.22,mapbox_-9.443333333_147.22_701.png
Guaraní International Airport,SGES,AGT,Paraguay,-25.45527778,-54.84333333,mapbox_-25.45527778_-54.84333333_706.png
Silvio Pettirossi International Airport,SGAS,ASU,Paraguay,-25.23972222,-57.51916667,mapbox_-25.23972222_-57.51916667_708.png
Beijing Capital International Airport,ZBAA,PEK,People's Republic of China,40.08,116.5844444,mapbox_40.08_116.5844444_709.png
Beijing Daxing International Airport,ZBAD,PKX,People's Republic of China,39.511944,116.410556,mapbox_39.511944_116.410556_710.png
Changchun Longjia International Airport,ZYCC,CGQ,People's Republic of China,43.99611111,125.6852778,mapbox_43.99611111_125.6852778_711.png
Changsha Huanghua International Airport,ZGHA,CSX,People's Republic of China,28.19666667,113.2208333,mapbox_28.19666667_113.2208333_712.png
Chengdu Shuangliu International Airport,ZUUU,CTU,People's Republic of China,30.58,103.948333,mapbox_30.58_103.948333_713.png
Chengdu Tianfu International Airport,ZUTF,TFU,People's Republic of China,30.319,104.445,mapbox_30.319_104.445_714.png
Chongqing Jiangbei International Airport,ZUCK,CKG,People's Republic of China,29.71916667,106.6416667,mapbox_29.71916667_106.6416667_715.png
Dalian Zhoushuizi International Airport,ZYTL,DLC,People's Republic of China,38.96555556,121.5383333,mapbox_38.96555556_121.5383333_716.png
Fuzhou Changle International Airport,ZSFZ,FOC,People's Republic of China,25.935,119.6633333,mapbox_25.935_119.6633333_718.png
Guangzhou Baiyun International Airport,ZGGG,CAN,People's Republic of China,23.39243611,113.2987861,mapbox_23.39243611_113.2987861_719.png
Guilin Liangjiang International Airport,ZGKL,KWL,People's Republic of China,25.21805556,110.0391667,mapbox_25.21805556_110.0391667_720.png
Guiyang Longdongbao International Airport,ZUGY,KWE,People's Republic of China,26.53861111,106.8008333,mapbox_26.53861111_106.8008333_721.png
Haikou Meilan International Airport,ZJHK,HAK,People's Republic of China,19.93472222,110.4588889,mapbox_19.93472222_110.4588889_722.png
Hangzhou Xiaoshan International Airport,ZSHC,HGH,People's Republic of China,30.22944444,120.4344444,mapbox_30.22944444_120.4344444_723.png
Harbin Taiping International Airport,ZYHB,HRB,People's Republic of China,45.62340278,126.2503278,mapbox_45.62340278_126.2503278_724.png
Hefei Xinqiao International Airport,ZSOF,HFE,People's Republic of China,31.9894,116.9641,mapbox_31.9894_116.9641_725.png
Hohhot Baita International Airport,ZBHH,HET,People's Republic of China,40.85142222,111.8241028,mapbox_40.85142222_111.8241028_726.png
Hong Kong International Airport,VHHH,HKG,People's Republic of China,22.308889,113.914444,mapbox_22.308889_113.914444_727.png
Huangshan Tunxi International Airport,ZSTX,TXN,People's Republic of China,29.73,118.2527778,mapbox_29.73_118.2527778_728.png
Jinan Yaoqiang International Airport,ZSJN,TNA,People's Republic of China,36.85722222,117.2161111,mapbox_36.85722222_117.2161111_729.png
Kunming Changshui International Airport,ZPPP,KMG,People's Republic of China,25.10194444,102.9291667,mapbox_25.10194444_102.9291667_730.png
Lanzhou Zhongchuan International Airport,ZLLL,LHW,People's Republic of China,36.5075,103.6194444,mapbox_36.5075_103.6194444_731.png
Macau International Airport,VMMC,MFM,People's Republic of China,22.149445,113.591388,mapbox_22.149445_113.591388_732.png
Nanchang Changbei International Airport,ZSCN,KHN,People's Republic of China,28.865,115.9,mapbox_28.865_115.9_735.png
Nanjing Lukou International Airport,ZSNJ,NKG,People's Republic of China,31.74222222,118.8619444,mapbox_31.74222222_118.8619444_736.png
Nanning Wuxu International Airport,ZGNN,NNG,People's Republic of China,22.60826667,108.1724417,mapbox_22.60826667_108.1724417_737.png
Ningbo Lishe International Airport,ZSNB,NGB,People's Republic of China,29.82666667,121.4619444,mapbox_29.82666667_121.4619444_738.png
Qingdao Jiaodong International Airport,ZSQD,TAO,People's Republic of China,36.3483,120.059,mapbox_36.3483_120.059_739.png
Sanya Phoenix International Airport,ZJSY,SYX,People's Republic of China,18.30289722,109.4122722,mapbox_18.30289722_109.4122722_741.png
Shanghai Hongqiao International Airport,ZSSS,SHA,People's Republic of China,31.198056,121.336389,mapbox_31.198056_121.336389_742.png
Shanghai Pudong International Airport,ZSPD,PVG,People's Republic of China,31.143333,121.805278,mapbox_31.143333_121.805278_743.png
Shenyang Taoxian International Airport,ZYTX,SHE,People's Republic of China,41.64,123.4836111,mapbox_41.64_123.4836111_744.png
Shenzhen Bao'an International Airport,ZGSZ,SZX,People's Republic of China,22.63944444,113.8108333,mapbox_22.63944444_113.8108333_745.png
Shijiazhuang Zhengding International Airport,ZBSJ,SJW,People's Republic of China,38.28083333,114.6966667,mapbox_38.28083333_114.6966667_746.png
Taiyuan Wusu International Airport,ZBYN,TYN,People's Republic of China,37.74694444,112.6283333,mapbox_37.74694444_112.6283333_747.png
Tianjin Binhai International Airport,ZBTJ,TSN,People's Republic of China,39.12444444,117.3461111,mapbox_39.12444444_117.3461111_748.png
Wenzhou Longwan International Airport,ZSWZ,WNZ,People's Republic of China,27.91194444,120.8519444,mapbox_27.91194444_120.8519444_749.png
Wuhan Tianhe International Airport,ZHHH,WUH,People's Republic of China,30.77484,114.21739,mapbox_30.77484_114.21739_750.png
Sunan Shuofang International Airport,ZSWX,WUX,People's Republic of China,31.49444444,120.4294444,mapbox_31.49444444_120.4294444_751.png
Xi'an Xianyang International Airport,ZLXY,XIY,People's Republic of China,34.44694444,108.7513889,mapbox_34.44694444_108.7513889_752.png
Xiamen Gaoqi International Airport,ZSAM,XMN,People's Republic of China,24.54416667,118.1277778,mapbox_24.54416667_118.1277778_753.png
Yantai Penglai International Airport,ZSYT,YNT,People's Republic of China,37.66009,120.97857,mapbox_37.66009_120.97857_754.png
Yinchuan Hedong International Airport,ZLIC,INC,People's Republic of China,38.32166667,106.3925,mapbox_38.32166667_106.3925_755.png
Zhengzhou Xinzheng International Airport,ZHCC,CGO,People's Republic of China,34.51972222,113.8408333,mapbox_34.51972222_113.8408333_756.png
_rümqi Tianshan International Airport,ZWWW,URC,People's Republic of China,43.90722222,87.47416667,mapbox_43.90722222_87.47416667_757.png
Alejandro Velasco Astete International Airport,SPZO,CUZ,Peru,-13.53555556,-71.94361111,mapbox_-13.53555556_-71.94361111_758.png
Capitán FAP Carlos Martínez de Pinillos International Airport,SPRU,TRU,Peru,-8.081388888,-79.10861111,mapbox_-8.081388888_-79.10861111_759.png
Capitán FAP José A. Quiñones González International Airport,SPHI,CIX,Peru,-6.787222222,-79.82805556,mapbox_-6.787222222_-79.82805556_761.png
Coronel FAP Francisco Secada Vignetta International Airport,SPQT,IQT,Peru,-3.784722222,-73.30861111,mapbox_-3.784722222_-73.30861111_763.png
Cap FAP David Abenzur Rengifo International Airport,SPCL,PCL,Peru,-8.37794,-74.5743,mapbox_-8.37794_-74.5743_764.png
Inca Manco Capac International Airport,SPJL,JUL,Peru,-15.46694444,-70.15805556,mapbox_-15.46694444_-70.15805556_766.png
Jorge Chávez International Airport,SPJC,LIM,Peru,-12.02194444,-77.11444444,mapbox_-12.02194444_-77.11444444_767.png
Rodríguez Ballón International Airport,SPQU,AQP,Peru,-16.34107222,-71.58308333,mapbox_-16.34107222_-71.58308333_769.png
Bacolod-Silay International Airport,RPVB,BCD,Philippines,10.77639,123.01528,mapbox_10.77639_123.01528_770.png
Bicol International Airport,RPLK,DRP,Philippines,13.11694444,123.6783333,mapbox_13.11694444_123.6783333_771.png
Clark International Airport / Clark Air Base,RPLC,CRK,Philippines,15.18583333,120.5597222,mapbox_15.18583333_120.5597222_775.png
Francisco Bangoy International Airport,RPMD,DVO,Philippines,7.125522,125.645778,mapbox_7.125522_125.645778_776.png
General Santos International Airport,RPMR,GES,Philippines,6.058002777,125.0960333,mapbox_6.058002777_125.0960333_777.png
Iloilo International Airport,RPVI,ILO,Philippines,10.8325,122.4930556,mapbox_10.8325_122.4930556_778.png
Kalibo International Airport,RPVK,KLO,Philippines,11.681337,122.37765,mapbox_11.681337_122.37765_779.png
Laguindingan International Airport,RPMY,CGY,Philippines,8.6125,124.4572222,mapbox_8.6125_124.4572222_780.png
Laoag International Airport,RPLI,LAO,Philippines,18.17805556,120.5316667,mapbox_18.17805556_120.5316667_781.png
Mactan Cebu International Airport,RPVM,CEB,Philippines,10.31666667,123.9833333,mapbox_10.31666667_123.9833333_782.png
Ninoy Aquino International Airport,RPLL,MNL,Philippines,14.508611,121.019444,mapbox_14.508611_121.019444_783.png
Puerto Princesa International Airport / PAF Antonio Bautista Air Base,RPVP,PPS,Philippines,9.742222222,118.7586111,mapbox_9.742222222_118.7586111_784.png
Subic Bay International Airport / Naval Air Station Cubi Point,RPLB,SFS,Philippines,14.79445,120.2713639,mapbox_14.79445_120.2713639_785.png
Zamboanga International Airport,RPMZ,ZAM,Philippines,6.922419444,122.0596333,mapbox_6.922419444_122.0596333_786.png
Gda_sk Lech Wa__sa Airport,EPGD,GDN,Poland,54.3775,18.46611111,mapbox_54.3775_18.46611111_787.png
Kraków John Paul II International Airport,EPKK,KRK,Poland,50.07777778,19.78472222,mapbox_50.07777778_19.78472222_788.png
Katowice Wojciech Korfanty International Airport,EPKT,KTW,Poland,50.47416667,19.08,mapbox_50.47416667_19.08_789.png
Warsaw Chopin Airport,EPWA,WAW,Poland,52.16583333,20.96722222,mapbox_52.16583333_20.96722222_791.png
Faro - Gago Coutinho International Airport,LPFR,FAO,Portugal,37.01444444,-7.965833333,mapbox_37.01444444_-7.965833333_792.png
Francisco de Sá Carneiro Airport,LPPR,OPO,Portugal,41.23555556,-8.678055555,mapbox_41.23555556_-8.678055555_793.png
Lisbon Humberto Delgado Airport,LPPT,LIS,Portugal,38.774167,-9.134167,mapbox_38.774167_-9.134167_794.png
Cristiano Ronaldo International Airport,LPMA,FNC,Portugal,32.69416667,-16.77805556,mapbox_32.69416667_-16.77805556_795.png
Hamad International Airport,OTHH,DOH,Qatar,25.27305556,51.60805556,mapbox_25.27305556_51.60805556_796.png
Bac_u George Enescu International  Airport,LRBC,BCM,Romania,46.52194444,26.91027778,mapbox_46.52194444_26.91027778_797.png
Bucharest B_neasa Aurel Vlaicu International Airport,LRBS,BBU,Romania,44.50361111,26.10361111,mapbox_44.50361111_26.10361111_798.png
Avram Iancu Cluj International Airport,LRCL,CLJ,Romania,46.785092,23.68612,mapbox_46.785092_23.68612_799.png
Bucharest Henri Coand_ International Airport,LROP,OTP,Romania,44.5707306,26.0822236,mapbox_44.5707306_26.0822236_800.png
Ia_i International Airport,LRIA,IAS,Romania,47.17888889,27.62,mapbox_47.17888889_27.62_801.png
Mihail Kog_lniceanu International Airport,LRCK,CND,Romania,44.36222222,28.48833333,mapbox_44.36222222_28.48833333_803.png
Oradea International Airport,LROD,OMR,Romania,47.02527778,21.9025,mapbox_47.02527778_21.9025_804.png
Sibiu International Airport,LRSB,SBZ,Romania,45.7890231,24.0949867,mapbox_45.7890231_24.0949867_806.png
Timi_oara Traian Vuia International Airport,LRTR,TSR,Romania,45.81,21.33805556,mapbox_45.81_21.33805556_807.png
Abakan International Airport,UNAA,ABA,Russia,53.74327778,91.38586111,mapbox_53.74327778_91.38586111_809.png
Domodedovo International Airport,UUDD,DME,Russia,55.40861111,37.90611111,mapbox_55.40861111_37.90611111_813.png
Irkutsk International Airport,UIII,IKT,Russia,52.272887,104.353371,mapbox_52.272887_104.353371_814.png
Chita-Kadala International Airport,UIAA,HTA,Russia,52.02666667,113.305,mapbox_52.02666667_113.305_816.png
Kazan International Airport,UWKD,KZN,Russia,55.60666667,49.28166667,mapbox_55.60666667_49.28166667_817.png
Alexei Leonov Kemerovo International Airport,UNEE,KEJ,Russia,55.27166667,86.11,mapbox_55.27166667_86.11_818.png
Koltsovo Airport,USSS,SVX,Russia,56.7431,60.8027,mapbox_56.7431_60.8027_820.png
Krasnodar Pashkovsky International Airport,URKK,KRR,Russia,45.03472222,39.17055556,mapbox_45.03472222_39.17055556_821.png
Krasnoyarsk International Airport,UNKL,KJA,Russia,56.17166667,92.49333333,mapbox_56.17166667_92.49333333_822.png
Kurumoch International Airport,UWWW,KUF,Russia,53.50166667,50.155,mapbox_53.50166667_50.155_823.png
Magnitogorsk International Airport,USCM,MQF,Russia,53.39333333,58.75666667,mapbox_53.39333333_58.75666667_824.png
Nizhny Novgorod / Strigino International Airport,UWGG,GOJ,Russia,56.23,43.78666667,mapbox_56.23_43.78666667_826.png
Platov International Airport,URRP,ROV,Russia,47.47155556,39.92397222,mapbox_47.47155556_39.92397222_828.png
Pulkovo Airport,ULLI,LED,Russia,59.80027778,30.2625,mapbox_59.80027778_30.2625_829.png
Roshchino International Airport,USTR,TJM,Russia,57.16833333,65.31666667,mapbox_57.16833333_65.31666667_830.png
Sheremetyevo International Airport,UUEE,SVO,Russia,55.97277778,37.41472222,mapbox_55.97277778_37.41472222_832.png
Sochi International Airport,URSS,AER,Russia,43.45,39.95666667,mapbox_43.45_39.95666667_833.png
Surgut International Airport,USRR,SGC,Russia,61.34388889,73.40222222,mapbox_61.34388889_73.40222222_834.png
Ufa International Airport,UWUU,UFA,Russia,54.5575,55.87416667,mapbox_54.5575_55.87416667_835.png
Vladivostok International Airport,UHWW,VVO,Russia,43.39916667,132.1513889,mapbox_43.39916667_132.1513889_836.png
Vnukovo International Airport,UUWW,VKO,Russia,55.59611111,37.2675,mapbox_55.59611111_37.2675_837.png
Volgograd International Airport,URWW,VOG,Russia,48.78166667,44.34666667,mapbox_48.78166667_44.34666667_838.png
Voronezh International Airport,UUOO,VOZ,Russia,51.815,39.23,mapbox_51.815_39.23_839.png
Zhukovsky International Airport,UUBW,ZIA,Russia,55.55333333,38.15166667,mapbox_55.55333333_38.15166667_840.png
Kigali International Airport,HRYR,KGL,Rwanda,-1.966388888,30.13305611,mapbox_-1.966388888_30.13305611_841.png
Robert L. Bradshaw International Airport,TKPK,SKB,Saint Kitts and Nevis,17.31138889,-62.71861111,mapbox_17.31138889_-62.71861111_842.png
Hewanorra International Airport,TLPL,UVF,Saint Lucia,13.73333333,-60.9525,mapbox_13.73333333_-60.9525_844.png
Argyle International Airport,TVSA,SVD,Saint Vincent and the Grenadines,13.15638889,-61.15027778,mapbox_13.15638889_-61.15027778_845.png
Faleolo International Airport,NSFA,APW,Samoa,-13.82972222,-172.0083333,mapbox_-13.82972222_-172.0083333_846.png
Abha International Airport,OEAB,AHB,Saudi Arabia,18.24036667,42.656625,mapbox_18.24036667_42.656625_847.png
Al-Ahsa International Airport,OEAH,HOF,Saudi Arabia,25.28530556,49.48518889,mapbox_25.28530556_49.48518889_848.png
King Abdulaziz International Airport,OEJN,JED,Saudi Arabia,21.66169444,39.17302778,mapbox_21.66169444_39.17302778_849.png
King Fahd International Airport,OEDF,DMM,Saudi Arabia,26.47111111,49.79777778,mapbox_26.47111111_49.79777778_850.png
